"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Latin America & Caribbean","LCN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.7595340463234","71.2977281102542","71.8877281172304","71.9340260804889","72.4986649771918","72.2588446575016","72.9294135159567","73.4069599869086","74.2048175419698","74.0941305995057","74.4953325813155","74.7830221925727","74.3038989227567","73.6815121343391","73.6448445858187","73.5892473451061","73.6401224875372","72.9492744378641","73.3461101417423","73.1863336961649","73.4914209645747","73.6405007648364","74.2823033407245","74.271598925619","73.3463371773059","87.8803884963167","","","","","","","","","",
"Least developed countries: UN classification","LDC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9203305746754","16.6897420243408","16.5441450083391","16.6657198376834","16.9320228243315","18.3943520869041","18.7230830188885","19.1951720613857","19.3331979967447","20.4529750311591","20.3169355073984","20.9626429888492","21.0609452562964","22.1235323273793","22.9393680688462","23.063671201315","24.2961977564903","25.0824900710593","25.6370905417646","25.9853424981138","26.4954480897601","26.2694782390696","27.1255691086441","27.9309652866011","28.2241048905174","","","","","","","","","","",
"Low income","LIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.6328241552211","47.8517014976425","44.4567374183473","42.199268608677","40.3247395668566","39.6102524956193","38.0684214565778","37.9254447413302","37.8250188430831","39.0266416511868","38.6139647193005","38.5817939265597","38.1091681124115","38.1939164851362","38.5560822186689","40.4514943860905","41.0079730734609","39.8885259542309","40.8530753263155","37.0421532672546","35.9159715494183","21.3452955198817","20.7026734238222","27.1011419345497","23.0152275036016","","","","","","","","","","",
"Liechtenstein","LIE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.11","25.13","24.79","29.8","31.69","33.06","37.55","37.67","38.92","39.83","43.02","43.35","44.58","46.37","45.79","45.29","43.44","45.38","44.27","44.21","43.17","51.83","55.22","48.79","53.73","55.19","61.56","60.69","58.72","60.51","58.95","58.53","53.93","","",
"Lower middle income","LMC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.3296428008262","52.0118438369887","52.4553220896453","53.0954334765579","53.2956135246621","54.4116399275242","55.251889468658","55.9992680049033","56.3359761043754","57.186750990086","57.2288866294232","57.4620642788169","58.0334546401057","58.1807765519851","59.0066796820079","59.4330964430911","59.9665289198884","60.8036458733374","61.6810373505984","62.7988996359773","63.2315955817477","63.2950513948343","63.8670957560357","63.7418538946249","64.4181289953104","","","","","","","","","","",
"Low & middle income","LMY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.5952540852313","71.2284768499605","71.0967402201031","71.3904782074537","71.2924544333124","72.2381346571226","72.3464121346543","72.6195539679306","72.4731648186536","72.7627228599721","72.9735726822274","73.3168644138819","73.8022833845136","74.8990853448068","76.0729456458729","76.8869491672894","77.5581495769054","78.1082074740501","78.3329907829891","78.5957815597908","79.1901617420398","79.5910835453329","79.5460365724677","79.5182709993554","79.5766234141138","88.9604814478969","","","","","","","","","",
"Lesotho","LSO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Late-demographic dividend","LTE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.1428545844349","82.7149732788413","82.362977092939","82.2533230879373","81.7236510658656","82.1389788849112","82.2888448788818","82.1537454464677","82.023061046223","81.8919107276168","82.2309947917458","82.5342710914742","82.5773777434925","83.5966844726521","84.2210632027208","84.7546621894899","85.3236379627428","85.6788213963573","85.5868681332586","85.2979926374852","85.6600119367429","86.4875007442724","86.0469579374628","86.0862493503983","86.1823330931741","78.9936888065695","","","","","","","","","",
"Lithuania","LTU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.85","77.83","65.27","61.2","67.03","60.23","58.82","60.44","59.51","60.58","58.89","57.64","53.66","52.41","53.62","60.15","61.41","61.26","60.52","55.65","74.62","74.27","73.35","70.61","68.35","67.49","66","65.08","64.71","64.97","65.7","62.69","61.9","61.44","",
"Luxembourg","LUX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.17","89.31","89.33","89.34","87.95","84.92","85.63","84.29","82.72","83.01","83.46","84.99","89.85","89.7","91.26","91.18","90.35","88.08","87.14","88.72","87.95","86.99","87.23","84.59","83.24","80.64","78.45","77.92","77.94","78.18","73.45","74.02","71.34","70.39","",
"Latvia","LVA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.4","80.65","77.91","75.03","72.19","68.41","67.08","66.95","66.35","64.15","64.92","64.4","64","64.14","63.04","63.22","64.83","65.18","65.14","61.14","65.89","62.92","58.05","58.96","56.74","58.98","58.91","55.57","57.15","56.35","53.24","53.05","49.12","47.81","",
"Macao SAR, China","MAC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.48","84.59","85.27","86.03","86.67","87.01","86.37","86.51","86.38","86.95","86.53","87.55","87.8","87.15","81.45","84.21","84.79","85.28","86.29","86.28","87.1","88.63","89.09","88.23","88.48","88.84","88.41","88.7","88.93","90.72","90.09","90.26","90.12","","",
"Monaco","MCO","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","99.73","98.33","97.27","94.69","94.3","93.24","92.84","92.19","91.49","90.97","89.49","87.81","89.3","89.5","88.01","89.6","89.08","92.66","85.28","83.41","82.17","78.25","80.24","81.77","81.11","77.02","78.36","81.65","83.1","83.5","81.27","","",
"Madagascar","MDG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.12","11.61","10.99","10.79","14.41","13.4","14.04","14.21","14.57","15.51","14.88","13.34","10.12","12.1","12.29","11.5","10.59","10.63","10.83","10.22","10.74","11.88","13.3","13.82","13.85","14.65","12.78","13.43","12.57","14.11","11.18","13.7","13.97","","",
"Maldives","MDV","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Middle East & North Africa","MEA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0030280241366","97.8062445907052","98.0752048629662","98.168531757749","98.2552552972079","98.4495749439612","98.4118857887477","98.4858839781648","98.4436393421699","98.4590524571417","98.5279871875675","98.5817073338783","98.5189383338138","98.4805667185771","98.4400494071723","98.2128146298521","98.2644499339327","98.3846576075287","98.7090694730625","98.649857901649","98.5976325389606","97.6595248015354","97.3975355728653","98.0426710412763","97.3590212224688","97.3821241260262","","","","","","","","","",
"Mexico","MEX","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.35","87.4","86.95","86.97","88.2","86.19","86.24","86.66","87.16","87.09","87.32","88.28","88.58","89.06","89.03","88.76","89.16","88.97","89.93","90.58","90.7","90.63","91.06","90.56","90.21","90.03","90.04","89.16","88.99","89.12","88.47","88.64","87.94","88.66","",
"Marshall Islands","MHL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.4024594779782","72.0558080402855","72.0073131331269","72.3519412786404","72.3097022884311","73.2710046262193","73.4073262384428","73.6892652624272","73.5531107787289","73.8337275306051","74.0736206455042","74.4421049339261","74.9380848444048","76.0160384870597","77.1591815643482","77.9339309541458","78.5854854441134","79.1213906950813","79.3307348344947","79.6785934841317","80.2542380046556","80.7211300270494","80.6913860382481","80.6317875532995","80.7366856991567","88.9604814478969","","","","","","","","","",
"North Macedonia","MKD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","96.76","89.49","89.13","89.27","88.79","90.88","89.49","90.86","88.7","87.32","89.8","88.41","86.22","85.03","83.45","82.68","83.65","83.24","84.36","81.33","81.71","81.38","79.17","77.44","76.25","79.08","80.68","78.86","82.46","78.38","78","82.16","","",
"Mali","MLI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malta","MLT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.99","100","100","100","100","100","100","100","100","100","100","100","99.97","99.96","99.95","99.94","99.93","99.91","99.9","99.88","99.39","99.01","98.66","98.36","97.62","82.64","73.86","84.71","87.06","87.45","88.58","88.08","87.17","","",
"Myanmar","MMR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.57","14.76","13.81","17.85","19.97","21.44","22.54","22.79","24.02","26.04","27.19","23.63","24.08","27.13","30.21","29.61","30.02","32.01","28.78","23.62","21.8","21.62","27.85","30.48","36.32","37.76","42.63","49.07","48.76","49.21","49.38","47.36","45.13","","",
"Middle East & North Africa (excluding high income)","MNA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0751894182304","96.7839261303008","96.8904359795874","97.0696930989327","97.2838184204942","97.6490614975638","97.5530525229573","97.7313433849338","97.6689913719138","97.7474319340831","97.7477652021013","97.7952577704668","97.8598842392209","97.7418876774139","97.715153379632","97.4163743733521","97.4092370826732","97.4524696794776","97.9806583401848","97.9978064988731","98.0711447327117","97.9644299384693","97.9951250139325","97.9942371198813","97.9470497334413","","","","","","","","","","",
"Montenegro","MNE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.2","59.63","56.9","63.92","55.45","64.74","63.37","61.49","63.96","64.71","65.7","63.79","64.95","68.82","69.29","69.86","68.28","72.15","","",
"Mongolia","MNG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.72","98.52","98.3","97.92","97.64","97.29","96.77","97.01","97.02","97.66","96.25","95.73","95.72","95.57","95.7","96.28","96.43","96.62","96.64","96.82","96.72","96.94","97.4","96.22","95.97","95.26","95.46","95.35","95.45","95.68","94.96","95.03","94.72","","",
"Northern Mariana Islands","MNP","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.57","5.02","5.62","6.27","5.46","5.74","5.6","6.53","5.33","5.58","7.16","6.72","6.87","7.26","6.96","6.51","7.29","11.06","10.45","10.46","12.71","14.02","13.72","18.3","19.86","21.41","23.1","22.4","22.39","22.29","19.99","23.41","24.61","","",
"Mauritania","MRT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.45","58.45","59.04","62.67","65.87","63.29","65.39","63.78","65.48","75.81","73.86","73.52","75.42","75.84","75.46","77.39","79.49","80.32","79.37","81.04","81.61","82.43","83.12","83.64","84.44","82.2","83.94","85.1","85.54","85.85","85.95","87.3","88.94","","",
"Malawi","MWI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.6","93.95","94.52","94.76","94.26","94.79","95.51","96.42","96.05","95.54","96.17","96.39","96.86","97.24","97.37","97.96","97.87","98.05","97.83","97.84","98.12","98.05","98.07","98","97.93","97.77","97.29","96.68","96.73","96.62","96.08","95.82","96.01","","",
"North America","NAC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","85.1627372865285","84.3754082758849","84.3767179509579","84.762585774263","84.4684706108661","84.1535163646815","84.2655792958048","85.2677545634811","85.064296967202","84.7668552401432","84.8994307453845","85.3192645548378","85.1404000019923","85.261157875638","84.9794935956965","84.9415203373464","84.4689656556343","84.4874968010731","83.9110899842051","83.1723874184688","83.2145451651991","82.7184953271957","82.4412670998289","81.8593566048625","81.9794016534905","81.5022869331202","","","","","","","","","",
"Namibia","NAM","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.48","56.93","60.19","64.35","64.98","65.63","66.03","65.08","64.24","60.68","65.68","62.18","62.71","60.47","60.71","59.94","59.36","61.99","61.63","63.91","63.63","62.77","63","61.37","64.35","64.18","63.34","63.32","60","57","57.74","53.49","","",
"New Caledonia","NCL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.55","10.61","9.68","10.57","9.82","9.08","10.11","8.37","8.77","8.46","14.49","13.92","14.34","15.13","16.11","14.02","13.92","14.41","15.48","17.49","21.14","24.31","30.09","26.7","24.79","23.11","22.79","20.47","20.8","21.4","20.62","19.31","24.19","","",
"Nigeria","NGA","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.81","51.25","52.52","51.46","45.06","43.4","44.56","45.81","43.18","43.53","48.94","50.18","49.48","51.42","49.23","52.14","48.98","45.79","47.17","42.39","53.09","57.13","51.89","53.9","58.23","54.66","56.44","54.86","52.42","56.73","55.14","55.75","55.72","","",
"Nicaragua","NIC","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.36","28.3","32.33","32.87","32.75","37.36","37.8","38.93","43.91","46.83","46.01","48.32","48.38","48.56","48.36","48.3","47.18","47.74","45.5","46.91","45.65","48.11","43.14","39.42","40.2","43.88","44.23","42.92","40.92","41.71","38.86","41.18","39.85","","",
"Netherlands","NLD","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.98","96.19","96","95.69","95.67","95.53","95.48","95.5","95","94.03","93.86","94.08","94.04","94.14","93.96","92.98","92.6","92.58","92.17","92.81","93.64","92.12","91.2","91.33","90.77","90.21","91.06","90.79","89.23","89.64","87.77","86.2","83.92","83.52","",
"Norway","NOR","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.05","52.95","53.6","54.75","53.38","53.04","52.46","54.57","54.04","55.2","54.35","55.66","53.53","58.88","59.16","58.64","59.98","56.17","59.6","61.41","60.24","55.99","56.9","59.38","57.72","51.53","54.4","55.91","54.5","52.11","51.78","50.61","46.54","46.29","",
"Nepal","NPL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05","6.01","6.29","6.7","7.85","8.56","8.67","9.65","9.93","12.5","11.97","12.35","10.16","10.61","9.7","10.64","8.83","8.61","9.88","11.03","12.59","12.99","15.66","15.1","16.65","15.09","20.6","23.34","25.41","22.33","27.35","28.01","26.47","","",
"Nauru","NRU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"New Zealand","NZL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.12","66.51","68.49","67.73","67.94","67.38","69.25","71.55","69.48","70.73","69.56","71.92","70.09","70.45","68.62","68.66","68.04","67.81","67.31","64.58","62.23","60.59","63.1","61.67","60.97","60.04","59.43","60.05","59.1","59.83","58.52","58.39","54.94","55.44","",
"OECD members","OED","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.5323474121823","83.0068312083913","82.8664579162187","82.6860577315607","82.6412669007436","82.2960763876028","82.3252757360613","82.6767258121756","82.4410231662649","82.3344091931053","82.3107717057543","82.5711638445557","82.5405214297303","82.7691603382107","82.3848646493076","82.1480947471065","81.8498369461994","82.0653596197395","81.5527841033589","80.7800899591913","80.6193074686213","80.992422728447","81.0314523298058","80.5274499644666","80.161158942054","79.6762980161753","","","","","","","","","",
"Oman","OMN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","99.99","99.99","99.99","99.93","99.92","99.67","","",
"Other small states","OSS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8673674417946","56.0611606110021","67.8584346674635","","66.6090802856981","70.7358691943013","65.9685255257541","","69.8384913163116","","","68.8733437821105","","72.8827653313292","","","","67.3378696072757","","70.0467975357555","","68.1922955198825","","","67.7745042992919","12.1495988742983","","","","","","","","","",
"Pakistan","PAK","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.86","52.39","53.58","54.89","55.05","55.83","57.41","57.52","57.44","59.2","58.9","58.16","57.62","58.04","59.83","59.94","60.79","62.29","61.46","60.82","60.09","59.39","59.27","59.17","60.1","60.72","62.17","63.49","64.32","63.2","66.28","65.49","63.94","","",
"Panama","PAN","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.9","62.47","65.95","64.61","67.02","69.57","67.51","67.73","74.92","71.82","75.66","80.69","75.42","77.96","74.27","77.3","78.74","78.59","76.79","79.73","80.43","82.25","80.13","79.36","80.3","78.11","78.34","77.18","75.88","83.51","75.51","75.9","76.52","","",
"Peru","PER","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.28","62.65","64.2","65.57","66.36","68.62","69.5","68.62","62.99","65.02","63.48","61.16","61.35","60.44","64.51","66.17","64.09","66.49","68.93","68.31","69.33","72.9","74.42","73.04","74.25","74.92","75.53","74.87","74.92","75.52","71.21","73.64","76.85","","",
"Philippines","PHL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.19","44.76","49.33","47.71","52","55.89","56.56","57.85","56.13","53.24","52.91","53.94","55.52","56.75","55.58","57.07","54.38","55.48","55.53","54.47","56.97","56.4","56.69","58.52","59.54","61.21","62.81","65.31","65.85","65.72","64.25","65.61","66.2","","",
"Palau","PLW","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.8","98.05","98.05","95.59","95.34","95.46","95.9","95.89","96.11","96.32","96.22","95.98","95.87","96.25","95.98","95.99","95.82","95.21","94.11","93.17","92.47","92.13","90.98","91.14","90.07","90","90.25","90.42","87.52","86.23","85.4","87.22","86.42","84.61","",
"Pre-demographic dividend","PRE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9170926184495","26.1829834599934","29.5192072708246","31.5693709231788","31.114879812457","30.307427078761","30.6131675761327","32.6423901050322","27.6554267090089","25.97962160757","27.0608420115148","28.0537709992153","27.568674606677","27.2003915760433","26.9900727808415","26.8720092658952","25.8407504740757","25.5682159704189","26.8114685172587","27.4304632780273","29.1539395705101","29.8987379344368","30.6904070763773","31.1008985433699","31.7420525347163","","","","","","","","","","",
"Puerto Rico","PRI","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.09","92.89","92.07","91.65","90.63","89.86","89.17","89.68","89.14","89.77","90.45","90.57","90.12","89.84","89.7","89.82","90.09","87.99","88.74","88.94","88.17","84.36","83.84","79.53","81.58","79.46","79.03","89.24","87.93","89.6","88.27","84.73","85.06","","",
"Portugal","PRT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","80.45","80.6","83.58","81.97","80.82","83.18","80.55","81.02","83.5","86.51","84.04","83.38","85.26","81.77","82.76","84.12","80.82","79.24","78.63","78.09","75.13","75.66","75.81","73.44","72.78","75.8","75.29","78.96","75.45","73.11","70.41","67.8","67.38","63.08","",
"Paraguay","PRY","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.33","20.14","23.88","26.57","28.49","29.45","28.44","29.01","30.95","32.58","28.35","28.87","30.66","31.21","31.3","29.09","30.39","28.18","30.52","31.54","33.11","34.25","33.13","34.24","34.33","35.5","34.28","36.46","37.29","36.41","34.87","37.29","34.84","","",
"West Bank and Gaza","PSE","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","0","0","0","0","","","","","","","","","","","","","","","","","",
"Post-demographic dividend","PST","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.8884753494929","83.342389317919","83.0909824626758","82.8481872530658","82.7284262869155","82.3809318275722","82.2617914611146","82.5521066349722","82.2742113215332","82.1922435603714","82.1217873764684","82.3718841241013","82.360471361613","82.607214090147","82.2034618455667","81.8935136280639","81.5217996859863","81.7477778914653","81.219093802584","80.3324991135654","80.2191256013524","80.5886599271864","80.6462488905631","80.1365390015545","79.6636301758876","78.9955218951741","","","","","","","","","",
"French Polynesia","PYF","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.91","99.92","99.97","99.98","99.98","99.96","99.97","99.98","99.98","99.97","99.98","99.96","99.98","99.99","99.98","99.98","99.96","99.99","99.97","99.99","99.97","99.97","99.98","99.99","99.98","99.98","99.97","99.97","99.98","99.98","99.98","99.98","99.87","","",
"Romania","ROU","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.13","94.96","94.74","94.71","94.5","93.16","90.98","85.93","85.25","84.34","84.83","86.57","86.75","86.94","84.49","83.86","85.05","83.16","79.82","76.56","75.02","77.61","76.36","73.42","72.58","73.17","72.22","73.22","73.22","72.04","70.47","71.19","70.42","","",
"Russian Federation","RUS","Fossil fuel energy consumption (% of total)","EG.USE.COMM.FO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.51","93.51","92.79","92.47","92.72","92.43","92.51","92.21","92.23","91.42","91.24","90.96","90.83","90.98","90.75","90.75","90.68","90.59","90.98","90.19","90.63","90.88","90.71","90.48","90.22","89.52","89.55","89.5","89.83","89.09","88.45","89.46","89.45","","",
