"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"China","CHN","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4.01026432487411","-3.60248747058664","-2.64771932183423","-0.370860440091572","-1.47987332453464","-1.25424458501189","-1.1305967946681","0.652826599994544","0.30705779786809","1.27219248286223","2.75465294883407","0.307179803871944","1.47945441611964","2.81053934797322","5.90286738905355","5.61832117117265","6.9736987073106","7.96442458497722","8.65341483442766","12.100953349349","13.6098805724566","14.7458455302532","16.5760503622328","17.3453515264704","17.55738458017","16.7214014141286","19.2059244612692","20.4282280929568","21.6696505771845","22.2772652666578","23.025317870584","21.7428127985827","20.7454987193268","","",
"Cote d'Ivoire","CIV","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0790073923438","26.5907658114909","26.1868255142378","25.6344397299995","25.4206539351049","20.8924310173066","14.080341231602","11.0500654926502","11.3439332714576","17.0767442176686","14.6003397472646","11.5900954108444","9.24325470955743","-0.00796210040207579","-1.7069851052902","-7.29262097885424","-24.056513264863","-12.8216856786979","-13.4841136850557","-15.8652585041117","-10.2835483342577","-6.36443400079664","1.62962792464111","6.06606593180593","7.71742363370812","3.20789590418457","5.10007743388786","3.01472428938805","7.79211013980921","4.60104644318652","8.14378558490739","13.2300673339274","14.3786092266282","","",
"Cameroon","CMR","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-122.147319566374","-114.058530516499","-112.079988350299","-97.9882226348791","-89.5974479587181","-76.6078567516399","-77.3300225163613","-82.9128020874824","-86.7050995329577","-80.5056600518364","-75.2311210404774","-65.9930557104514","-65.5343496603403","-57.2679937912037","-51.6929413622486","-48.4537495838148","-51.0246567982921","-48.7532631199927","-48.3089254975444","-31.5524086136078","-23.2008838302038","-13.2588513698005","-15.0749200676195","-18.262818816688","-19.6646287156523","-27.9617879172123","-27.9527989961132","-20.5648342065935","-24.0501452632405","-31.9033841646908","-31.243404936876","-29.7631996165475","-28.7126841321204","","",
"Congo, Dem. Rep.","COD","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-0.754581023339771","-1.66117456787628","-1.76554906133857","-1.74764197766347","-5.0919640987053","-5.35499666975506","-5.31987440734843","-5.06121626209469","-4.5945428153743","-5.87625778423427","-6.76279475502623","-7.02604904777018","-6.30889098314726","-6.3433719369981","-6.53248682162236","-4.96245599808593","-4.11279791730509","-3.69155941016026","-3.3948330004688","-3.47526600686076","-2.18327434649638","-1.47747184121823","-0.985375313146999","-0.363070173582441","0.437925389923963","-0.0069052825411406","-0.520957690415576","-0.327630695896901","0.182444854735028","0.613652441820541","0.472145741894121","0.455952137864081","1.59626553466334","","",
"Congo, Rep.","COG","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1002.1234642803","-944.828588030215","-1056.06564126695","-1153.39763261727","-1251.64187197126","-1148.27698791962","-1364.98992062492","-1633.87643593035","-1777.65061825835","-1939.34524803742","-1931.32934775307","-1590.59903410625","-1524.66108512349","-1166.24756999671","-1135.59947049924","-1152.23128862692","-998.366975875013","-892.291058082633","-875.817051352451","-922.442643817331","-934.279525763795","-632.162691406374","-537.706371501366","-453.849704415133","-459.95643834143","-420.174404302424","-395.355108891369","-463.76083273604","-548.500698175277","-511.229927007298","-452.508491367111","-391.393115043273","-347.419865428152","","",
"Colombia","COL","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-89.2748559441356","-92.3299348557869","-80.8628660916722","-88.9231784741522","-86.1050943537602","-106.735972028922","-125.49443416578","-139.273579739378","-157.174385275194","-195.403344275127","-183.116628744126","-176.859451117815","-171.421185151526","-181.333682204549","-192.727636672991","-189.661059210601","-198.79932817786","-202.67752129592","-206.85479163314","-216.447263669203","-245.91526329492","-284.184501762768","-308.771574616249","-223.803966779921","-237.432787599545","-212.769696143014","-201.141101141046","-250.107607124827","-228.78509726312","-182.204911021049","-192.845620308305","-145.26017037422","-161.661125810667","-130.124939969178","",
"Comoros","COM","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cabo Verde","CPV","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Costa Rica","CRI","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0013387834162","60.4469198765266","62.7204606158866","63.8561825218984","66.8854865554995","69.9791303643069","66.807883959733","64.9592572669497","72.5382734850913","71.2334865802912","61.4181343661949","65.25215810995","64.2444906705039","62.669800889006","52.0361711839526","54.9568327577702","54.4819722720156","56.272567056396","57.2668854983053","51.8884763483632","53.2435695538058","54.3483819791988","50.2921239753016","51.0414477078597","52.250373139599","50.8986034627929","56.1061929551092","60.5187406296853","58.3669186196827","57.9638106650688","46.8206156292026","53.3836972481409","53.0876614608071","55.4736862475688","",
"Caribbean small states","CSS","Energy imports, net (% of energy use)","EG.IMP.CONS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-17.4888419074465","-16.2588047345873","-48.5196465125569","-32.1544314499085","","","","","-45.5555555555555","-44.2464512231954","-19.3739152792955","3.35415813191309","-10.4772501729167","9.55180014695067","14.568951491063","4.53007029419422","13.7920496485578","7.67773929078724","1.65185572399373","13.9892950688988","12.9074737206885","14.4898516428506","17.1235895627645","","",
